system:index,LST_celsius,NDMI,NDVI,date,district,is_complete_month,month,rainfall_mm,sentinel_image_count,year,.geo,NDVI_hist_mean,NDVI_hist_std,NDVI_zscore
2,41.09872401359162,-0.1084191345719343,0.2410827613299967,2019-03,Nagpur,1,3.0,10.040583459993544,90,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.28480078188568964,0.03842412275006996,-1.1377753719989179
3,47.77035561479234,-0.145415844758461,0.2051764914400793,2019-04,Nagpur,1,4.0,10.160145608219752,87,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23835460675213968,0.04214303427703161,-0.7872740034322304
4,49.95883540644383,-0.1323671555313996,0.1771142044058081,2019-05,Nagpur,1,5.0,6.56741642254388,85,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23462920990726377,0.050804426445525186,-1.1320865035869634
5,46.42321903066979,-0.1447174238102093,0.1507044195481355,2019-06,Nagpur,1,6.0,120.76419949059022,86,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.20436464460663298,0.06697170762862269,-0.8012372232773102
6,37.73210898200777,0.0317312492404317,0.3511707145919692,2019-07,Nagpur,1,7.0,285.7145433426259,92,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2667959308069386,0.18420211673613648,0.45805545169654444
7,26.42613797906849,0.1608578653963921,0.4006528406346366,2019-08,Nagpur,1,8.0,402.3024060489026,84,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3610318247365963,0.1530554709437067,0.258867034636173
8,28.5965281850603,0.2158622760165919,0.4332835252141599,2019-09,Nagpur,1,9.0,429.7775755291541,82,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.40594230047536284,0.14829261233836777,0.18437347827153408
9,30.524754802663143,0.2004733595570786,0.570360799792502,2019-10,Nagpur,1,10.0,44.86027340534869,95,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5590511633590886,0.05392796867420216,0.20971745666407207
10,29.55450266438463,0.1482909945880788,0.5647106471990249,2019-11,Nagpur,1,11.0,6.710250989198912,87,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5096088420266999,0.04177036828184972,1.3191601472249437
11,26.36159802067702,0.0826920694486594,0.4666999473019848,2019-12,Nagpur,1,12.0,14.432812383952822,91,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.44322416902467127,0.022422581099388283,1.0469703810304853
12,25.76643413997005,0.0731442560550403,0.4083445024841628,2020-01,Nagpur,1,1.0,10.192702513672064,93,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3958898818673215,0.024464440394145377,0.5090907626001477
13,30.163120369539595,0.0380734504824835,0.4318467505817771,2020-02,Nagpur,1,2.0,7.838905335625791,90,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3903991197571501,0.03122656814685427,1.3273194361194116
14,35.76250159936468,-0.0706444462765654,0.3369201035576327,2020-03,Nagpur,1,3.0,30.830241079088204,90,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.28480078188568964,0.03842412275006996,1.3564219022241217
15,43.79821840397732,-0.1306871294021144,0.2717197593692302,2020-04,Nagpur,1,4.0,8.832472398302114,88,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23835460675213968,0.04214303427703161,0.7917121581175488
16,46.00443963326208,-0.1319500808714157,0.227439329520333,2020-05,Nagpur,1,5.0,18.66031411583671,92,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23462920990726377,0.050804426445525186,-0.14152074710734291
17,39.99467685734157,-0.0698935508769616,0.2476277583088317,2020-06,Nagpur,1,6.0,254.1737712638837,84,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.20436464460663298,0.06697170762862269,0.6459909002485811
18,32.313259794768854,0.1190768642368373,0.4316207622254065,2020-07,Nagpur,1,7.0,276.1941459609081,88,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2667959308069386,0.18420211673613648,0.8948042201630838
19,28.592801980435507,0.1855107050280208,0.5541554863163395,2020-08,Nagpur,1,8.0,571.694447554417,95,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3610318247365963,0.1530554709437067,1.2617886860821423
20,29.97972708967524,0.2027894258999601,0.5800082955617143,2020-09,Nagpur,1,9.0,159.32861502361666,85,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.40594230047536284,0.14829261233836777,1.1738008545508327
21,30.749474511409,0.1743364331514434,0.5585116186149236,2020-10,Nagpur,1,10.0,63.903599083634994,78,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5590511633590886,0.05392796867420216,-0.010004915027015657
22,30.046286501145392,0.1081747446514672,0.5167424714389524,2020-11,Nagpur,1,11.0,4.396519198436568,85,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5096088420266999,0.04177036828184972,0.17078205689060746
23,28.430905694171305,0.0646758659493515,0.4616301826793687,2020-12,Nagpur,1,12.0,4.722678798952718,86,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.44322416902467127,0.022422581099388283,0.8208695320629054
24,28.73499553662585,0.0247130940331248,0.4146706776844663,2021-01,Nagpur,1,1.0,9.98520084132456,93,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3958898818673215,0.024464440394145377,0.7676773110101172
25,34.08169362281166,-0.0208638541827022,0.370755417252902,2021-02,Nagpur,1,2.0,8.414081778435541,78,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3903991197571501,0.03122656814685427,-0.6290701690901936
26,39.55330905439148,-0.1048931823086749,0.2673836599652355,2021-03,Nagpur,1,3.0,22.17794944175536,84,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.28480078188568964,0.03842412275006996,-0.45328613053169636
27,44.92156354633485,-0.1404983078241445,0.2289662979314509,2021-04,Nagpur,1,4.0,5.553168845056936,89,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23835460675213968,0.04214303427703161,-0.22277249328972748
28,43.30573121969648,-0.1387318084707566,0.2100145498537476,2021-05,Nagpur,1,5.0,36.4060323214995,92,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23462920990726377,0.050804426445525186,-0.4844983355910755
29,39.9976688724482,-0.0159181215714392,0.2883498476484262,2021-06,Nagpur,1,6.0,273.1995391352039,86,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.20436464460663298,0.06697170762862269,1.2540400419161362
30,35.65790781912391,0.0826870320156132,0.4204781668930151,2021-07,Nagpur,1,7.0,306.74227729336553,84,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2667959308069386,0.18420211673613648,0.8343130839599486
31,30.338416831772868,0.1597238378230326,0.4533842455774227,2021-08,Nagpur,1,8.0,219.6392749432603,93,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3610318247365963,0.1530554709437067,0.6033918308924306
32,29.65702763738924,0.1861278641979793,0.4864385629278858,2021-09,Nagpur,1,9.0,352.99531590884254,86,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.40594230047536284,0.14829261233836777,0.5428204492672232
33,30.789400764514856,0.183459934900552,0.5933543654307111,2021-10,Nagpur,1,10.0,50.660518539094646,86,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5590511633590886,0.05392796867420216,0.6360929757777497
34,29.3471165656384,0.085750795520447,0.4857573630020194,2021-11,Nagpur,1,11.0,8.530712648173969,77,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5096088420266999,0.04177036828184972,-0.5710143339828909
35,26.784076943323992,0.0554617848797774,0.4506603700585618,2021-12,Nagpur,1,12.0,7.034182878779189,77,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.44322416902467127,0.022422581099388283,0.33163894026871876
36,25.464834664665588,0.0382828750789001,0.4094935909989324,2022-01,Nagpur,1,1.0,26.839003910976505,92,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3958898818673215,0.024464440394145377,0.5560605071050975
37,31.065172289069,0.0462910900727684,0.4039286706245147,2022-02,Nagpur,1,2.0,15.594775520202145,78,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3903991197571501,0.03122656814685427,0.4332705023407312
38,40.7564855925074,-0.0857599920598913,0.3096501290085413,2022-03,Nagpur,1,3.0,8.976271957890464,84,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.28480078188568964,0.03842412275006996,0.6467121522717495
39,44.27674960880302,-0.1191647443024952,0.2200884197196315,2022-04,Nagpur,1,4.0,2.6241064627738644,85,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23835460675213968,0.04214303427703161,-0.4334331247350037
40,42.77455518460662,-0.0955516431040974,0.2054391299750755,2022-05,Nagpur,1,5.0,11.59267737620256,91,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23462920990726377,0.050804426445525186,-0.5745578087273008
41,42.78454637732733,0.0432400825485206,0.1098794919284766,2022-06,Nagpur,1,6.0,218.6559573443496,84,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.20436464460663298,0.06697170762862269,-1.4108219130696746
42,30.551499464671885,0.3364669216849483,0.0236295173787049,2022-07,Nagpur,1,7.0,572.9101137420862,84,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2667959308069386,0.18420211673613648,-1.3201065098321407
43,29.54852438464451,0.2521445686960562,0.1758015002085352,2022-08,Nagpur,1,8.0,469.3012949839842,93,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3610318247365963,0.1530554709437067,-1.2102169454379597
44,30.0610099138957,0.2285069209441977,0.2262710182136884,2022-09,Nagpur,1,9.0,307.68756796003896,84,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.40594230047536284,0.14829261233836777,-1.2115996840874863
45,29.309109981097635,0.2010531875737995,0.4542754160272505,2022-10,Nagpur,1,10.0,129.39520062057773,85,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5590511633590886,0.05392796867420216,-1.942883255344276
46,28.498290946177946,0.1410492944870901,0.530791881339944,2022-11,Nagpur,1,11.0,1.3212305469267147,87,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5096088420266999,0.04177036828184972,0.5071307767819881
47,27.751224788576916,0.0708267233358075,0.4492160036473082,2022-12,Nagpur,1,12.0,7.204646510316508,87,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.44322416902467127,0.022422581099388283,0.2672232334037753
48,27.00096183177308,0.0565828980737593,0.4138977615202225,2023-01,Nagpur,1,1.0,7.606575950081767,97,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3958898818673215,0.024464440394145377,0.7360838573364837
49,32.638796205139066,0.0043331142077036,0.4033432278665282,2023-02,Nagpur,1,2.0,6.4079549958115045,78,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3903991197571501,0.03122656814685427,0.41452227630342725
50,37.56118481501756,-0.0389733852181303,0.2476591956606467,2023-03,Nagpur,1,3.0,17.17493099986851,84,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.28480078188568964,0.03842412275006996,-0.9666215795382161
51,40.26292157454901,-0.0523985015872702,0.1979259349772188,2023-04,Nagpur,1,4.0,41.025400967470375,84,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23835460675213968,0.04214303427703161,-0.9593203827982296
52,41.81733295155635,-0.023263354866752,0.2708018811967407,2023-05,Nagpur,1,5.0,24.841279596236323,90,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23462920990726377,0.050804426445525186,0.7119984186469049
53,42.821760799444014,0.0432274981845373,0.1876504306974429,2023-06,Nagpur,1,6.0,147.6704167944899,84,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.20436464460663298,0.06697170762862269,-0.24957126674856786
54,32.528926876755705,0.207692697393223,0.0457590260770114,2023-07,Nagpur,1,7.0,534.4797534787542,84,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2667959308069386,0.18420211673613648,-1.199969406684698
55,29.88401198258597,0.1571577113042575,0.1778670102228841,2023-08,Nagpur,1,8.0,175.03900060845237,90,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3610318247365963,0.1530554709437067,-1.196721772729572
56,29.09539689304907,0.2775648094327274,0.2226901874795479,2023-09,Nagpur,1,9.0,356.6220887154021,84,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.40594230047536284,0.14829261233836777,-1.2357467449401867
57,30.69690590200846,0.1883432668973922,0.6043307999675779,2023-10,Nagpur,1,10.0,8.281083573863254,87,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5590511633590886,0.05392796867420216,0.8396317851695759
58,28.942916303749016,0.148213518319423,0.4421093460958103,2023-11,Nagpur,1,11.0,26.267297607938676,91,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5096088420266999,0.04177036828184972,-1.6159660234602191
59,25.247177687596366,0.0920795909447957,0.4168301139680003,2023-12,Nagpur,1,12.0,5.9316734454342335,87,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.44322416902467127,0.022422581099388283,-1.1771193931545658
60,25.57548435758224,0.0712818364825088,0.3649617016585991,2024-01,Nagpur,1,1.0,8.910083964257279,93,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3958898818673215,0.024464440394145377,-1.264209591980852
61,30.18398870088524,-0.0197400008477036,0.3913177625603217,2024-02,Nagpur,1,2.0,12.957043253222942,80,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3903991197571501,0.03122656814685427,0.02941862835683251
62,36.82509385502725,-0.1049118665628587,0.3061088417920847,2024-03,Nagpur,1,3.0,20.91657586067265,93,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.28480078188568964,0.03842412275006996,0.5545490275729525
63,39.15202806780388,-0.1057243472259744,0.3062507370752274,2024-04,Nagpur,1,4.0,36.27674033760945,84,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23835460675213968,0.04214303427703161,1.6110878461376426
64,38.31495284852914,-0.0600542944296013,0.3169661644918778,2024-05,Nagpur,1,5.0,22.64677750852455,84,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23462920990726377,0.050804426445525186,1.6206649763657792
65,40.59049504328964,-0.0583953497693988,0.2419759195084851,2024-06,Nagpur,1,6.0,169.3914277745296,84,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.20436464460663298,0.06697170762862269,0.5615994609308369
66,26.693380961629074,0.1336064881831143,0.3281173976755243,2024-07,Nagpur,1,7.0,397.7112803746302,93,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2667959308069386,0.18420211673613648,0.3329031606972611
67,27.57256083001065,0.1553686215371358,0.40432986545976,2024-08,Nagpur,1,8.0,275.4262005013011,94,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3610318247365963,0.1530554709437067,0.28289116655678787
68,29.1612149605262,0.1846290139339231,0.486962213455181,2024-09,Nagpur,1,9.0,238.99617024841203,76,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.40594230047536284,0.14829261233836777,0.5463516469380845
69,29.65343317418804,0.1909509285965761,0.5734739803215659,2024-10,Nagpur,1,10.0,46.146203846133744,84,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5590511633590886,0.05392796867420216,0.2674459527598878
70,27.165326482210485,0.1332698182181228,0.5175413430844482,2024-11,Nagpur,1,11.0,3.9384647483095714,92,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5096088420266999,0.04177036828184972,0.18990737654556938
71,25.378963418846947,0.0676842484237696,0.4143083964928041,2024-12,Nagpur,1,12.0,6.296889286015226,110,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.44322416902467127,0.022422581099388283,-1.289582693611309
72,25.556484137659837,0.0345492100540564,0.4481863661534248,2025-01,Nagpur,1,1.0,8.414750448252914,85,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3958898818673215,0.024464440394145377,2.1376529952681214
73,30.843478121894897,-0.0343912530296374,0.381515671942087,2025-02,Nagpur,1,2.0,6.656391813424057,78,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3903991197571501,0.03122656814685427,-0.28448364140706794
74,36.70298769149956,-0.0931120432756856,0.266083760124815,2025-03,Nagpur,1,3.0,9.077604997652552,105,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.28480078188568964,0.03842412275006996,-0.48711643679205563
75,40.85737897323479,-0.1277382719886849,0.2263634969136101,2025-04,Nagpur,1,4.0,9.639048067411473,106,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23835460675213968,0.04214303427703161,-0.28453361378074427
76,38.08339098418199,-0.1201906278087276,0.2294983745132414,2025-05,Nagpur,1,5.0,57.77581291315644,98,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23462920990726377,0.050804426445525186,-0.10099189682859397
77,37.23451307788945,-0.0488840575366072,0.272010507255657,2025-06,Nagpur,1,6.0,138.50795838418142,102,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.20436464460663298,0.06697170762862269,1.0100662659542703
78,29.330894393593763,0.0937379649178916,0.2808221617875439,2025-07,Nagpur,1,7.0,431.71966962788304,113,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2667959308069386,0.18420211673613648,0.07614587296354151
79,28.21762926007506,0.146902125765468,0.3988155225588398,2025-08,Nagpur,1,8.0,347.4986323572825,103,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3610318247365963,0.1530554709437067,0.24686277196938763
80,27.98711789668573,0.1858668634868856,0.4715811078344383,2025-09,Nagpur,1,9.0,256.1040792748358,95,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.40594230047536284,0.14829261233836777,0.4426303261102692
81,28.015347088256625,0.1997514219866776,0.5894232880811919,2025-10,Nagpur,1,10.0,121.25176732774312,107,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5590511633590886,0.05392796867420216,0.5631980115103551
82,24.244321194369025,0.1740578212932118,0.5754523341166105,2025-11,Nagpur,1,11.0,20.925833641265204,113,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5096088420266999,0.04177036828184972,1.5763206023376444
83,21.822425620755897,0.1048015791985138,0.5209243908524243,2025-12,Nagpur,1,12.0,3.993055851378876,107,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.44322416902467127,0.022422581099388283,3.465266620437054
84,22.374712825745444,0.0657738252286227,0.4632739087382229,2026-01,Nagpur,1,1.0,16.047502029830262,100,2026.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3958898818673215,0.024464440394145377,2.754366165147484
85,27.06248221685333,0.0153745504668905,0.4157528959224794,2026-02,Nagpur,1,2.0,11.149362245548971,79,2026.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3903991197571501,0.03122656814685427,0.8119296378037434
86,34.12001627599065,-0.071983277901156,0.311558116332296,2026-03,Nagpur,1,3.0,19.98291559909879,126,2026.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.28480078188568964,0.03842412275006996,0.6963681284449796
87,39.292273443833736,-0.1210872366018725,0.242639380351556,2026-04,Nagpur,1,4.0,19.21861254113296,117,2026.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23835460675213968,0.04214303427703161,0.10167216653765151
88,39.10018371053345,-0.1238492693941558,0.212426854213908,2026-05,Nagpur,1,5.0,27.046442673286933,102,2026.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23462920990726377,0.050804426445525186,-0.4370161666358372
89,38.36089708977178,-0.1099012888115974,0.2089247062626666,2026-06,Nagpur,1,6.0,145.31396513072164,120,2026.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.20436464460663298,0.06697170762862269,0.06808937411780612
0,30.560166333308132,0.0225329342849875,0.4234074361437869,2019-01,Kolhapur,1,1.0,0.0614991873282857,30,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4281304506247185,0.02705254564236824,-0.1745866929999618
1,35.00092710931936,-0.0096340206878012,0.390817910702684,2019-02,Kolhapur,1,2.0,0.0035480440181027,27,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3957704386882839,0.016195495330060206,-0.3057966357106444
2,39.34078097649889,-0.0101244437038706,0.3767024636686392,2019-03,Kolhapur,1,3.0,3.663170896346754,35,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.36440905356191705,0.026184826993263195,0.4694860160765993
3,41.16980858722291,0.0090321863532586,0.4081744267105761,2019-04,Kolhapur,1,4.0,24.99891704389935,30,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.39743998562606797,0.03280810222450265,0.3271887234151299
4,39.47466423447175,0.0410673900113862,0.4330902645650493,2019-05,Kolhapur,1,5.0,16.372592090655804,30,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.43201989460575757,0.03918206438765337,0.027317855146728832
5,33.66783480122903,0.0778439356191914,0.314168483500076,2019-06,Kolhapur,1,6.0,398.3959788384196,30,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3453538141813975,0.08645175629561926,-0.3607252416559842
6,27.967577283470742,0.1888141540870015,0.4012360941560325,2019-07,Kolhapur,1,7.0,454.19140556485286,30,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.24921554664281773,0.19060567866065833,0.79756567895263
7,27.77301959746896,0.1873192355047715,0.49232525418722,2019-08,Kolhapur,1,8.0,269.44421705052514,30,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.36232107039602823,0.19044943715333892,0.6826178419551846
8,28.85624677621763,0.1892104767795269,0.521528221898098,2019-09,Kolhapur,1,9.0,266.6952069554424,33,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4242920277152968,0.16010106548039374,0.6073425800823851
9,27.08675367149671,0.1945369696026424,0.5339576737997683,2019-10,Kolhapur,1,10.0,290.2849555662345,32,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.504455639598,0.11153097086207567,0.264518760786651
10,28.764241676710625,0.1588070156298073,0.5207536138803559,2019-11,Kolhapur,1,11.0,27.04750011776404,30,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5039297263243945,0.08492590327930803,0.19810077851783675
11,29.06479957799696,0.0647979807562487,0.5045406676238631,2019-12,Kolhapur,1,12.0,5.571178542678062,35,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4885508811775427,0.023351454693843872,0.6847447688359969
12,30.077669175123223,0.0163284772646667,0.4258968423578956,2020-01,Kolhapur,1,1.0,0.0620945118092823,30,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4281304506247185,0.02705254564236824,-0.08256554840904651
13,33.40155633930337,-0.0112976555699967,0.375192517551917,2020-02,Kolhapur,1,2.0,0.0,30,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3957704386882839,0.016195495330060206,-1.2705953548807183
14,37.9490448304632,-0.0163692222230047,0.3882246083257588,2020-03,Kolhapur,1,3.0,4.272509347617231,32,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.36440905356191705,0.026184826993263195,0.9095173617136737
15,38.76477853338522,0.0140249765193464,0.4176379561549828,2020-04,Kolhapur,1,4.0,36.25029304481157,30,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.39743998562606797,0.03280810222450265,0.6156397096882369
16,36.89820116339413,0.066104594456298,0.4708612560835762,2020-05,Kolhapur,1,5.0,42.95164451343295,25,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.43201989460575757,0.03918206438765337,0.9913046207452486
17,29.888499548829508,0.1450100056526928,0.4306959874001421,2020-06,Kolhapur,1,6.0,475.52470910665375,30,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3453538141813975,0.08645175629561926,0.9871652916676387
18,25.358233338582995,0.2086382928917889,0.3668090329082782,2020-07,Kolhapur,1,7.0,389.3792457051479,30,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.24921554664281773,0.19060567866065833,0.6169463947336853
19,28.4961391125463,0.2235879618678205,0.5382477956819942,2020-08,Kolhapur,1,8.0,304.3247412352971,32,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.36232107039602823,0.19044943715333892,0.9237450523118107
20,28.98497840498959,0.2001272350107886,0.523238874668055,2020-09,Kolhapur,1,9.0,321.5048230669738,30,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4242920277152968,0.16010106548039374,0.6180274107224814
21,29.30805774944647,0.1829194477417134,0.519022069259789,2020-10,Kolhapur,1,10.0,184.8774340188196,35,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.504455639598,0.11153097086207567,0.13060434737721885
22,28.97030517754815,0.1162211477410297,0.5786454793790788,2020-11,Kolhapur,1,11.0,7.914199899474588,30,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5039297263243945,0.08492590327930803,0.879775783001753
23,29.09656929640918,0.0419238261673484,0.4948439648846192,2020-12,Kolhapur,1,12.0,4.897275761815917,32,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4885508811775427,0.023351454693843872,0.2694942901666647
24,30.580660503774503,0.0120347358937208,0.4385998315108127,2021-01,Kolhapur,1,1.0,3.176294833556756,30,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4281304506247185,0.02705254564236824,0.38700169013660757
25,33.324412312109864,0.0006026689439902501,0.4024804228549964,2021-02,Kolhapur,1,2.0,0.0003816915287012642,30,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3957704386882839,0.016195495330060206,0.41431175953342025
26,38.10412260966756,-0.0148569538864033,0.3821972669162539,2021-03,Kolhapur,1,3.0,1.1352718909824355,30,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.36440905356191705,0.026184826993263195,0.6793328578765622
27,36.74303478634478,0.0230685642020699,0.4373307950209874,2021-04,Kolhapur,1,4.0,37.01566437379974,30,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.39743998562606797,0.03280810222450265,1.2158828670415154
28,34.09712026283747,0.087820138776523,0.4492452458889217,2021-05,Kolhapur,1,5.0,208.4183982270177,30,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.43201989460575757,0.03918206438765337,0.4396233723864731
29,28.346259456139038,0.1560577677018976,0.4081751180261102,2021-06,Kolhapur,1,6.0,299.2681384304086,30,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3453538141813975,0.08645175629561926,0.7266631302422252
30,26.764350039258865,0.2146589800552544,0.4620707172251991,2021-07,Kolhapur,1,7.0,709.30831198397,30,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.24921554664281773,0.19060567866065833,1.1167304776964937
31,29.14696948000532,0.193425555863563,0.4596856224517914,2021-08,Kolhapur,1,8.0,144.6446027293313,30,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.36232107039602823,0.19044943715333892,0.5112357038754115
32,27.77275605891897,0.1829019549935043,0.4717163733443661,2021-09,Kolhapur,1,9.0,126.34383979086914,29,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4242920277152968,0.16010106548039374,0.2962150532026097
33,29.344282186672704,0.169447597935448,0.5643527927503793,2021-10,Kolhapur,1,10.0,105.48564710731812,37,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.504455639598,0.11153097086207567,0.5370450260533541
