system:index,LST_celsius,NDMI,NDVI,date,district,is_complete_month,month,rainfall_mm,sentinel_image_count,year,.geo,NDVI_hist_mean,NDVI_hist_std,NDVI_zscore,stress_state,NDVI_lag1,NDMI_lag1,rainfall_lag1,LST_lag1,zscore_lag1,NDVI_lag2,NDVI_rolling3_mean,rainfall_rolling3_sum,NDVI_change_lag1,target_next_state,split
18,31.619309346107386,0.0828231487233574,0.32318892054559,2020-07,Beed,1,7.0,173.63928061131526,60,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2064569165452775,0.1226866658122359,0.9514644743786848,Healthy,0.2131092343236729,-0.0071950868015811,212.4512533275096,38.7315575413636,0.8952660807870769,0.1787676392327485,0.2064388738288026,239.5861983248992,0.0343415950909244,Healthy,train
19,30.288348986505103,0.1985326650505853,0.5110781779095586,2020-08,Beed,1,8.0,108.1987787481471,60,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3674555135019941,0.1619427244115797,0.8868732135353325,Healthy,0.32318892054559,0.0828231487233574,173.63928061131526,31.619309346107386,0.9514644743786848,0.2131092343236729,0.2383552647006704,406.71436484413954,0.1100796862219171,Healthy,train
20,31.264817553607102,0.1783943859260336,0.511212640329316,2020-09,Beed,1,9.0,288.324450550405,60,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3982720487814459,0.1223848807280962,0.9228312425191744,Healthy,0.5110781779095586,0.1985326650505853,108.1987787481471,30.288348986505103,0.8868732135353325,0.32318892054559,0.349125444259607,494.2893126869719,0.1878892573639685,Healthy,train
21,32.41760866195533,0.1197226641407645,0.4363433170815289,2020-10,Beed,1,10.0,148.6321908067801,62,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4420509319325591,0.0691289207669277,-0.0825647903613855,Healthy,0.511212640329316,0.1783943859260336,288.324450550405,31.264817553607102,0.9228312425191744,0.5110781779095586,0.4484932462614881,570.1625099098674,0.0001344624197574,Healthy,train
22,32.1870388706329,0.0987416167551176,0.4716143432808058,2020-11,Beed,1,11.0,5.81235079330317,60,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4262888716982356,0.0705724036269663,0.6422548936005196,Healthy,0.4363433170815289,0.1197226641407645,148.6321908067801,32.41760866195533,-0.0825647903613855,0.511212640329316,0.4862113784401344,545.1554201053323,-0.0748693232477871,Healthy,train
23,31.04182843304509,0.0672807707537667,0.4347819766711271,2020-12,Beed,1,12.0,2.717477942270336,60,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4178445876348873,0.0283611004727708,0.5972049304822011,Healthy,0.4716143432808058,0.0987416167551176,5.81235079330317,32.1870388706329,0.6422548936005196,0.4363433170815289,0.4730567668972168,442.76899215048826,0.0352710261992769,Healthy,train
24,31.727973025825456,0.0388171355831836,0.3615115397302835,2021-01,Beed,1,1.0,1.0804362033688415,70,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3626732960931506,0.057439538546204,-0.0202257259071228,Healthy,0.4347819766711271,0.0672807707537667,2.717477942270336,31.04182843304509,0.5972049304822011,0.4716143432808058,0.4475798790111538,157.16201954235362,-0.0368323666096787,Healthy,train
25,35.87306591932156,0.0077309535195162,0.327635241691631,2021-02,Beed,1,2.0,0.0258006456453495,56,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3034761900094065,0.0516767756518183,0.4675030780751578,Healthy,0.3615115397302835,0.0388171355831836,1.0804362033688415,31.727973025825456,-0.0202257259071228,0.4347819766711271,0.4226359532274054,9.610264938942349,-0.0732704369408436,Healthy,train
26,42.31783942732783,-0.0299987934535992,0.2586367034769658,2021-03,Beed,1,3.0,0.0,60,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2309495183129395,0.0399705876041101,0.6926889701561263,Healthy,0.327635241691631,0.0077309535195162,0.0258006456453495,35.87306591932156,0.4675030780751578,0.3615115397302835,0.3746429193643472,3.823714791284527,-0.0338762980386525,Healthy,train
27,45.0314979316333,-0.0544641604656497,0.2279359913528374,2021-04,Beed,1,4.0,13.571817699552188,59,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2152928043753315,0.0264443688398711,0.4781050761341415,Healthy,0.2586367034769658,-0.0299987934535992,0.0,42.31783942732783,0.6926889701561263,0.327635241691631,0.3159278282996267,1.106236849014191,-0.0689985382146651,Healthy,train
28,43.56196755404665,-0.0618084992231653,0.193232355068343,2021-05,Beed,1,5.0,63.58914398650156,64,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.1860362883470375,0.0342891616580476,0.2098641778725596,Healthy,0.2279359913528374,-0.0544641604656497,13.571817699552188,45.0314979316333,0.4781050761341415,0.2586367034769658,0.2714026455071447,13.597618345197535,-0.0307007121241284,Healthy,train
29,35.38986595823451,-0.0003588029732134,0.2314934645010281,2021-06,Beed,1,6.0,158.72489555161334,60,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.1668793235320186,0.0516381797364768,1.251286185894862,Healthy,0.193232355068343,-0.0618084992231653,63.58914398650156,43.56196755404665,0.2098641778725596,0.2279359913528374,0.226601683299382,77.16096168605375,-0.0347036362844944,Healthy,train
30,35.98466008175356,0.0901917862815104,0.3531081410517963,2021-07,Beed,1,7.0,184.6730463405896,60,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2064569165452775,0.1226866658122359,1.1953314040741718,Healthy,0.2314934645010281,-0.0003588029732134,158.72489555161334,35.38986595823451,1.251286185894862,0.193232355068343,0.2175539369740694,235.8858572376671,0.0382611094326851,Healthy,train
31,30.599318372327104,0.1548361287905492,0.4556865520446158,2021-08,Beed,1,8.0,130.73422052229705,60,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3674555135019941,0.1619427244115797,0.5448286662041157,Healthy,0.3531081410517963,0.0901917862815104,184.6730463405896,35.98466008175356,1.1953314040741718,0.2314934645010281,0.2592779868737224,406.9870858787045,0.1216146765507681,Healthy,train
32,30.08082616905048,0.1381809941103589,0.4596040909870799,2021-09,Beed,1,9.0,309.6582529904326,60,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3982720487814459,0.1223848807280962,0.5011406788220512,Healthy,0.4556865520446158,0.1548361287905492,130.73422052229705,30.599318372327104,0.5448286662041157,0.3531081410517963,0.3467627191991467,474.1321624145,0.1025784109928195,Healthy,train
33,32.20013723083204,0.1274441458727384,0.4850885901838176,2021-10,Beed,1,10.0,84.22592658294836,66,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4420509319325591,0.0691289207669277,0.6225709554523864,Healthy,0.4596040909870799,0.1381809941103589,309.6582529904326,30.08082616905048,0.5011406788220512,0.4556865520446158,0.4227995946944973,625.0655198533192,0.0039175389424641,Healthy,train
34,31.02397845644371,0.0962510600029487,0.371289358823983,2021-11,Beed,1,11.0,20.00112371077139,60,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4262888716982356,0.0705724036269663,-0.7793345563936109,Healthy,0.4850885901838176,0.1274441458727384,84.22592658294836,32.20013723083204,0.6225709554523864,0.4596040909870799,0.4667930777385043,524.6184000956779,0.0254844991967377,Healthy,train
35,29.407029703035,0.0742663714667205,0.4552877384534256,2021-12,Beed,1,12.0,5.920437064876426,65,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4178445876348873,0.0283611004727708,1.32022912349565,Healthy,0.371289358823983,0.0962510600029487,20.00112371077139,31.02397845644371,-0.7793345563936109,0.4850885901838176,0.4386606799982934,413.88530328415226,-0.1137992313598346,Healthy,train
36,29.45282898202651,0.0460323751045739,0.3775476856157857,2022-01,Beed,1,1.0,0.1513733488355262,58,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3626732960931506,0.057439538546204,0.2589573297262861,Healthy,0.4552877384534256,0.0742663714667205,5.920437064876426,29.407029703035,1.32022912349565,0.371289358823983,0.4372218958204087,110.14748735859618,0.0839983796294425,Healthy,train
37,35.10863861332388,0.0028831784712455,0.3211084330604282,2022-02,Beed,1,2.0,0.0,56,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3034761900094065,0.0516767756518183,0.3412024614272003,Healthy,0.3775476856157857,0.0460323751045739,0.1513733488355262,29.45282898202651,0.2589573297262861,0.4552877384534256,0.4013749276310647,26.072934124483343,-0.0777400528376398,Healthy,train
38,42.59241709001433,0.0426941514675082,0.1811415598321209,2022-03,Beed,1,3.0,0.0573820693377986,60,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2309495183129395,0.0399705876041101,-1.2461152428916729,Healthy,0.3211084330604282,0.0028831784712455,0.0,35.10863861332388,0.3412024614272003,0.3775476856157857,0.3846479523765465,6.071810413711952,-0.0564392525553575,Healthy,train
39,45.03337422291502,0.0192926745099737,0.2073236417115815,2022-04,Beed,1,4.0,9.436668596376322,62,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2152928043753315,0.0264443688398711,-0.3013557522210401,Healthy,0.1811415598321209,0.0426941514675082,0.0573820693377986,42.59241709001433,-1.2461152428916729,0.3211084330604282,0.2932658928361115,0.2087554181733248,-0.1399668732283072,Healthy,train
40,42.75546560229773,-0.0155014716846855,0.1712011835631421,2022-05,Beed,1,5.0,12.436565785844758,64,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.1860362883470375,0.0342891616580476,-0.432647054245307,Healthy,0.2073236417115815,0.0192926745099737,9.436668596376322,45.03337422291502,-0.3013557522210401,0.1811415598321209,0.2365245448680435,9.49405066571412,0.0261820818794605,Healthy,train
41,39.471407722743976,0.0371419055757821,0.1107136954376415,2022-06,Beed,1,6.0,136.63979866509118,60,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.1668793235320186,0.0516381797364768,-1.0876763739737734,Healthy,0.1712011835631421,-0.0155014716846855,12.436565785844758,42.75546560229773,-0.432647054245307,0.2073236417115815,0.1865554617022814,21.93061645155888,-0.0361224581484393,Healthy,train
42,28.92377793436876,0.2743800772956516,0.0823898371796632,2022-07,Beed,1,7.0,273.7444911616995,60,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2064569165452775,0.1226866658122359,-1.0112515369477155,Healthy,0.1107136954376415,0.0371419055757821,136.63979866509118,39.471407722743976,-1.0876763739737734,0.1712011835631421,0.1630795069041216,158.51303304731226,-0.0604874881255006,Emerging Stress,train
43,30.4283193838192,0.2193437040326746,0.1501504248079236,2022-08,Beed,1,8.0,136.91271106165686,60,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3674555135019941,0.1619427244115797,-1.3418638563952192,Emerging Stress,0.0823898371796632,0.2743800772956516,273.7444911616995,28.92377793436876,-1.0112515369477155,0.1107136954376415,0.1214349053934822,422.82085561263546,-0.0283238582579783,Recovery,train
44,29.50638978646748,0.24735510859136,0.2640729629386957,2022-09,Beed,1,9.0,261.3467705735358,62,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3982720487814459,0.1223848807280962,-1.096533207732593,Recovery,0.1501504248079236,0.2193437040326746,136.91271106165686,30.4283193838192,-1.3418638563952192,0.0823898371796632,0.1144179858084093,547.2970008884475,0.0677605876282604,Emerging Stress,train
45,31.736367261943144,0.1868455814575775,0.3128142738776201,2022-10,Beed,1,10.0,189.26775393006525,66,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4420509319325591,0.0691289207669277,-1.869502035055171,Emerging Stress,0.2640729629386957,0.24735510859136,261.3467705735358,29.50638978646748,-1.096533207732593,0.1501504248079236,0.1655377416420941,672.0039727968922,0.1139225381307721,Recovery,train
46,31.845122961099467,0.0898636229438903,0.4362894776023795,2022-11,Beed,1,11.0,4.352562795484643,61,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4262888716982356,0.0705724036269663,0.1417070326384993,Recovery,0.3128142738776201,0.1868455814575775,189.26775393006525,31.736367261943144,-1.869502035055171,0.2640729629386957,0.2423458872080797,587.5272355652579,0.0487413109389244,Emerging Stress,train
47,30.71288894668517,0.0871276812374615,0.3785550373494285,2022-12,Beed,1,12.0,10.070496689606705,60,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4178445876348873,0.0283611004727708,-1.3853323612453,Emerging Stress,0.4362894776023795,0.0898636229438903,4.352562795484643,31.845122961099467,0.1417070326384993,0.3128142738776201,0.3377255714728984,454.9670872990857,0.1234752037247594,Recovery,train
48,30.32030651139292,0.0634176881341931,0.3974576784097871,2023-01,Beed,1,1.0,3.4885265436044546,66,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3626732960931506,0.057439538546204,0.6055825516191441,Recovery,0.3785550373494285,0.0871276812374615,10.070496689606705,30.71288894668517,-1.3853323612453,0.4362894776023795,0.3758862629431427,203.6908134151566,-0.0577344402529509,Healthy,test
49,35.75243773246193,0.0262990462156709,0.3462422800640337,2023-02,Beed,1,2.0,0.0,56,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3034761900094065,0.0516767756518183,0.8275688549682635,Healthy,0.3974576784097871,0.0634176881341931,3.4885265436044546,30.32030651139292,0.6055825516191441,0.3785550373494285,0.4041007311205316,17.9115860286958,0.0189026410603585,Healthy,test
50,39.36410152887533,0.0027713718509841,0.2601778444207006,2023-03,Beed,1,3.0,8.673761270221753,60,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2309495183129395,0.0399705876041101,0.7312458450011756,Healthy,0.3462422800640337,0.0262990462156709,0.0,35.75243773246193,0.8275688549682635,0.3974576784097871,0.3740849986077497,13.559023233211157,-0.0512153983457533,Healthy,test
51,42.23187715414426,-0.0278514092623278,0.2338584834671759,2023-04,Beed,1,4.0,33.27091572272753,60,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2152928043753315,0.0264443688398711,0.7020655022725384,Healthy,0.2601778444207006,0.0027713718509841,8.673761270221753,39.36410152887533,0.7312458450011756,0.3462422800640337,0.3346259342981737,12.162287813826207,-0.0860644356433331,Healthy,test
52,43.34339616361689,-0.0204745530458038,0.244099522160143,2023-05,Beed,1,5.0,9.806122985437533,64,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.1860362883470375,0.0342891616580476,1.693340723583368,Healthy,0.2338584834671759,-0.0278514092623278,33.27091572272753,42.23187715414426,0.7020655022725384,0.2601778444207006,0.2800928693173033,41.94467699294928,-0.0263193609535246,Healthy,test
53,41.39718758232609,0.0126548815467752,0.1583010877164524,2023-06,Beed,1,6.0,70.76737734647264,60,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.1668793235320186,0.0516381797364768,-0.1661219636196163,Healthy,0.244099522160143,-0.0204745530458038,9.806122985437533,43.34339616361689,1.693340723583368,0.2338584834671759,0.2460452833493397,51.750799978386816,0.0102410386929671,Healthy,test
54,26.67104286989549,0.2348617778386611,0.0500234917137344,2023-07,Beed,1,7.0,291.31267221753427,60,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2064569165452775,0.1226866658122359,-1.2750646029533026,Healthy,0.1583010877164524,0.0126548815467752,70.76737734647264,41.39718758232609,-0.1661219636196163,0.244099522160143,0.2120863644479237,113.8444160546377,-0.0857984344436905,Healthy,test
55,30.14047473233143,0.1844946109072639,0.1888703503254341,2023-08,Beed,1,8.0,38.73562667338852,60,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3674555135019941,0.1619427244115797,-1.1027674372248015,Healthy,0.0500234917137344,0.2348617778386611,291.31267221753427,26.67104286989549,-1.2750646029533026,0.1583010877164524,0.1508080338634432,371.8861725494445,-0.108277596002718,Emerging Stress,test
56,31.055692387470565,0.2031900402578352,0.2219890917616903,2023-09,Beed,1,9.0,202.38574380208007,63,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3982720487814459,0.1223848807280962,-1.440398160058719,Emerging Stress,0.1888703503254341,0.1844946109072639,38.73562667338852,30.14047473233143,-1.1027674372248015,0.0500234917137344,0.1323983099185402,400.81567623739545,0.1388468586116996,Recovery,test
57,34.958735144332245,0.1335366562774549,0.4974376720867143,2023-10,Beed,1,10.0,20.657531716033283,68,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4420509319325591,0.0691289207669277,0.8012093858791011,Recovery,0.2219890917616903,0.2031900402578352,202.38574380208007,31.055692387470565,-1.440398160058719,0.1888703503254341,0.1536276446002862,532.4340426930029,0.0331187414362562,Emerging Stress,test
58,31.868368164097163,0.0933753617651894,0.3115229047227301,2023-11,Beed,1,11.0,54.01803186134531,69,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4262888716982356,0.0705724036269663,-1.626215929701628,Emerging Stress,0.4974376720867143,0.1335366562774549,20.657531716033283,34.958735144332245,0.8012093858791011,0.2219890917616903,0.3027657047246128,261.7789021915019,0.275448580325024,Recovery,test
59,28.234985447373774,0.0988647849219904,0.4282524710250451,2023-12,Beed,1,12.0,9.815551170204008,62,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4178445876348873,0.0283611004727708,0.3669774168372027,Recovery,0.3115229047227301,0.0933753617651894,54.01803186134531,31.868368164097163,-1.626215929701628,0.4974376720867143,0.3436498895237115,277.06130737945864,-0.1859147673639842,Healthy,test
60,29.506012145681048,0.0737883524798952,0.400888559756919,2024-01,Beed,1,1.0,3.725228391869464,66,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3626732960931506,0.057439538546204,0.6653128599392945,Healthy,0.4282524710250451,0.0988647849219904,9.815551170204008,28.234985447373774,0.3669774168372027,0.3115229047227301,0.4124043492781631,84.4911147475826,0.116729566302315,Healthy,test
61,34.627680002109784,-0.0129966216468536,0.309987950971707,2024-02,Beed,1,2.0,3.6557857052521134,56,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3034761900094065,0.0516767756518183,0.1260094284166376,Healthy,0.400888559756919,0.0737883524798952,3.725228391869464,29.506012145681048,0.6653128599392945,0.4282524710250451,0.380221311834898,67.55881142341877,-0.027363911268126,Healthy,test
62,40.79102857978529,-0.050515172546656,0.2454863303076006,2024-03,Beed,1,3.0,0.3385196060243416,64,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2309495183129395,0.0399705876041101,0.3636877230487911,Healthy,0.309987950971707,-0.0129966216468536,3.6557857052521134,34.627680002109784,0.1260094284166376,0.400888559756919,0.3797096605845569,17.196565267325585,-0.090900608785212,Healthy,test
63,43.41799150717761,-0.0870514482677303,0.2304234463532351,2024-04,Beed,1,4.0,22.02933639375785,60,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2152928043753315,0.0264443688398711,0.5721687694466959,Healthy,0.2454863303076006,-0.050515172546656,0.3385196060243416,40.79102857978529,0.3636877230487911,0.309987950971707,0.3187876136787421,7.719533703145919,-0.0645016206641064,Healthy,test
64,41.91054656909605,-0.0716974657773227,0.1894734739768639,2024-05,Beed,1,5.0,17.951412264035607,60,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.1860362883470375,0.0342891616580476,0.1002411684515378,Healthy,0.2304234463532351,-0.0870514482677303,22.02933639375785,43.41799150717761,0.5721687694466959,0.2454863303076006,0.2619659092108475,26.023641705034304,-0.0150628839543654,Healthy,test
65,36.425377419157215,-0.03574196892766,0.1807720137372359,2024-06,Beed,1,6.0,196.36973577228977,63,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.1668793235320186,0.0516381797364768,0.2690391155558795,Healthy,0.1894734739768639,-0.0716974657773227,17.951412264035607,41.91054656909605,0.1002411684515378,0.2304234463532351,0.2217944168792331,40.3192682638178,-0.0409499723763712,Healthy,test
66,27.29466155557861,0.0644637372786589,0.2226506798988058,2024-07,Beed,1,7.0,193.20462045129352,62,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2064569165452775,0.1226866658122359,0.1319928555097564,Healthy,0.1807720137372359,-0.03574196892766,196.36973577228977,36.425377419157215,0.2690391155558795,0.1894734739768639,0.2002229780224449,236.3504844300832,-0.008701460239628,Healthy,test
67,27.35144589391945,0.2103363964086894,0.5207018978816353,2024-08,Beed,1,8.0,178.4489728126422,66,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3674555135019941,0.1619427244115797,0.9462999028604916,Healthy,0.2226506798988058,0.0644637372786589,193.20462045129352,27.29466155557861,0.1319928555097564,0.1807720137372359,0.1976320558709684,407.5257684876189,0.0418786661615699,Healthy,test
68,30.29517487749808,0.1392916112991497,0.4639766083106741,2024-09,Beed,1,9.0,213.2872544601613,60,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3982720487814459,0.1223848807280962,0.5368682727665082,Healthy,0.5207018978816353,0.2103363964086894,178.4489728126422,27.35144589391945,0.9462999028604916,0.2226506798988058,0.3080415305058923,568.0233290362255,0.2980512179828295,Healthy,test
69,31.41516531415511,0.1079341752883725,0.4883516087422682,2024-10,Beed,1,10.0,85.52803942804643,65,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4420509319325591,0.0691289207669277,0.6697728866014641,Healthy,0.4639766083106741,0.1392916112991497,213.2872544601613,30.29517487749808,0.5368682727665082,0.5207018978816353,0.4024430620303716,584.940847724097,-0.0567252895709612,Healthy,test
70,28.35675211966429,0.1147292935300549,0.4821766049800766,2024-11,Beed,1,11.0,8.334319007479044,63,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4262888716982356,0.0705724036269663,0.7919205016348029,Healthy,0.4883516087422682,0.1079341752883725,85.52803942804643,31.41516531415511,0.6697728866014641,0.4639766083106741,0.4910100383115258,477.26426670084993,0.024375000431594,Healthy,test
71,27.51094886714404,0.0783684703597239,0.4184331860581951,2024-12,Beed,1,12.0,5.098989335079743,75,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4178445876348873,0.0283611004727708,0.0207537230042565,Healthy,0.4821766049800766,0.1147292935300549,8.334319007479044,28.35675211966429,0.7919205016348029,0.4883516087422682,0.4781682740110062,307.1496128956868,-0.0061750037621916,Healthy,test
72,28.154373203555696,0.0452728147412803,0.4053148830386078,2025-01,Beed,1,1.0,2.0011654073488128,54,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3626732960931506,0.057439538546204,0.7423734247300141,Healthy,0.4184331860581951,0.0783684703597239,5.098989335079743,27.51094886714404,0.0207537230042565,0.4821766049800766,0.4629871332601799,98.96134777060522,-0.0637434189218815,Healthy,holdout_recent
73,32.86612606553683,0.002357491282028,0.3216534352060793,2025-02,Beed,1,2.0,2.949744816756963,58,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3034761900094065,0.0516767756518183,0.3517488265743444,Healthy,0.4053148830386078,0.0452728147412803,2.0011654073488128,28.154373203555696,0.7423734247300141,0.4184331860581951,0.4353082246922931,15.4344737499076,-0.0131183030195872,Healthy,holdout_recent
74,37.62660065464577,-0.0287516265504427,0.2608135554630911,2025-03,Beed,1,3.0,0.1912158796927597,74,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2309495183129395,0.0399705876041101,0.7471503157757096,Healthy,0.3216534352060793,0.002357491282028,2.949744816756963,32.86612606553683,0.3517488265743444,0.4053148830386078,0.381800501434294,10.04989955918552,-0.0836614478325284,Healthy,holdout_recent
75,41.21592140353367,-0.0434263500934705,0.2285216565096146,2025-04,Beed,1,4.0,6.676549442225362,69,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2152928043753315,0.0264443688398711,0.5002521411793907,Healthy,0.2608135554630911,-0.0287516265504427,0.1912158796927597,37.62660065464577,0.7471503157757096,0.3216534352060793,0.3292606245692593,5.142126103798535,-0.0608398797429882,Healthy,holdout_recent
76,36.83988764596822,-0.0383170339588793,0.2168643242568808,2025-05,Beed,1,5.0,144.26403536220127,80,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.1860362883470375,0.0342891616580476,0.8990606482969509,Healthy,0.2285216565096146,-0.0434263500934705,6.676549442225362,41.21592140353367,0.5002521411793907,0.2608135554630911,0.2703295490595949,9.817510138675084,-0.0322918989534765,Healthy,holdout_recent
77,31.670136776387423,0.0436314001072403,0.2601179871139003,2025-06,Beed,1,6.0,93.55118830386112,68,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.1668793235320186,0.0516381797364768,1.805614838820868,Healthy,0.2168643242568808,-0.0383170339588793,144.26403536220127,36.83988764596822,0.8990606482969509,0.2285216565096146,0.2353998454098621,151.13180068411938,-0.0116573322527337,Healthy,holdout_recent
78,29.370740446228893,0.0973914377967614,0.2922403971067541,2025-07,Beed,1,7.0,104.56253210441984,78,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2064569165452775,0.1226866658122359,0.6992078559927826,Healthy,0.2601179871139003,0.0436314001072403,93.55118830386112,31.670136776387423,1.805614838820868,0.2168643242568808,0.2351679892934651,244.49177310828776,0.0432536628570194,Healthy,holdout_recent
79,25.946283604372045,0.1816215717486761,0.4539978280182355,2025-08,Beed,1,8.0,251.15036782515605,85,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3674555135019941,0.1619427244115797,0.5344007570003139,Healthy,0.2922403971067541,0.0973914377967614,104.56253210441984,29.370740446228893,0.6992078559927826,0.2601179871139003,0.2564075694925116,342.3777557704822,0.0321224099928538,Healthy,holdout_recent
80,27.288196765961423,0.1526174048812051,0.4367538785177265,2025-09,Beed,1,9.0,307.67831513476455,76,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3982720487814459,0.1223848807280962,0.3144328736306572,Healthy,0.4539978280182355,0.1816215717486761,251.15036782515605,25.946283604372045,0.5344007570003139,0.2922403971067541,0.3354520707462965,449.26408823343706,0.1617574309114814,Healthy,holdout_recent
81,29.339049677405004,0.1026816941679363,0.4856065665027682,2025-10,Beed,1,10.0,83.18349604390082,70,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4420509319325591,0.0691289207669277,0.6300638587583262,Healthy,0.4367538785177265,0.1526174048812051,307.67831513476455,27.288196765961423,0.3144328736306572,0.4539978280182355,0.3943307012142386,663.3912150643405,-0.017243949500509,Healthy,holdout_recent
82,27.18664818842388,0.0993222309293574,0.4997642213976803,2025-11,Beed,1,11.0,7.975583162221635,84,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4262888716982356,0.0705724036269663,1.041134295040067,Healthy,0.4856065665027682,0.1026816941679363,83.18349604390082,29.339049677405004,0.6300638587583262,0.4367538785177265,0.45878609101291,642.0121790038214,0.0488526879850416,Healthy,holdout_recent
83,24.49040722838353,0.0864930767173659,0.4683807297599318,2025-12,Beed,1,12.0,2.535342177988526,79,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.4178445876348873,0.0283611004727708,1.78188227123146,Healthy,0.4997642213976803,0.0993222309293574,7.975583162221635,27.18664818842388,1.041134295040067,0.4856065665027682,0.4740415554727249,398.837394340887,0.0141576548949121,Healthy,holdout_recent
84,25.07099149489761,0.065412902210969,0.4062377033412193,2026-01,Beed,1,1.0,0.0550687436604877,68,2026.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3626732960931506,0.057439538546204,0.7584393668661816,Healthy,0.4683807297599318,0.0864930767173659,2.535342177988526,24.49040722838353,1.78188227123146,0.4997642213976803,0.4845838392201266,93.69442138411098,-0.0313834916377485,Healthy,holdout_recent
85,28.66935832126057,0.0364786721223303,0.3690747351213539,2026-02,Beed,1,2.0,2.113164475434128,56,2026.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3034761900094065,0.0516767756518183,1.2694008920744106,Healthy,0.4062377033412193,0.065412902210969,0.0550687436604877,25.07099149489761,0.7584393668661816,0.4683807297599318,0.4581275514996104,10.565994083870647,-0.0621430264187125,Healthy,holdout_recent
